Datetime,Transect1,Transect2,Transect3,Transect4,Transect5,Transect6,Transect7,Transect8,Transect9
1989-11-19 23:07:42,197.401683,199.1512498,198.534318,195.5000077,190.9289086,190.1772687,191.7081354,176.3247764,194.5385511
1990-03-27 23:03:52,194.101971,198.3291468,196.368089,199.4623885,196.985996,198.9874957,196.0644576,199.246353,194.698141
1990-04-12 23:03:54,200.5383369,197.4721232,205.1156003,199.5941085,206.2666577,212.3552497,210.0195392,207.3629344,211.7399119
1990-07-01 23:03:52,214.9633465,212.5292624,212.5526773,199.8424563,199.6953333,193.9327015,194.8682363,174.8091783,195.7245949
1990-09-03 23:03:33,191.1086473,181.6892347,176.7410677,170.5318292,159.1322202,156.8745356,,134.4166216,
1990-09-19 23:03:30,212.9115797,205.1190206,200.5485692,193.1690366,187.5678256,185.7117682,183.3116247,175.9491336,
1990-11-06 23:03:11,204.0147507,198.5445596,196.7991499,197.3862707,189.0184248,186.1059843,192.9943357,188.5912666,197.482356
1991-01-09 23:03:46,193.4208374,196.6346672,190.4022979,191.3157762,183.2514353,187.8563371,191.166672,189.2974955,194.8232634
1991-03-14 23:05:04,195.6289252,189.0734877,194.7132981,189.5601365,193.719034,194.0763831,190.3758027,191.4019318,198.0843961
1991-04-15 23:05:39,194.0859668,191.3032574,196.0676518,196.9183724,193.3500783,185.0857193,178.8672632,180.8995613,189.3486325
1991-07-20 23:07:07,196.9065296,194.3764574,198.1640781,194.336447,184.8585776,179.8764481,185.3262246,179.6646004,184.071473
1991-08-05 23:07:13,218.9659211,215.1347733,210.4042133,201.3566926,190.7749902,189.0648345,182.5108639,172.0080817,
1991-08-21 23:07:18,213.4775684,212.4802261,210.2498922,191.4532353,181.4716866,182.9154514,177.9845088,165.1273893,172.8991689
1991-09-22 23:07:40,219.6775008,216.1708633,216.3056815,192.3173452,182.524843,184.152448,179.467132,163.6091077,175.6412944
1991-10-24 23:07:49,230.7692512,226.72139,208.8215073,197.9800845,194.9704497,189.4241723,185.9517142,176.9543608,177.3079521
1991-11-09 23:07:55,215.0775441,216.7854291,212.8944125,200.9370251,195.6536067,199.1422497,192.7245543,179.5466384,180.79433
1992-01-12 23:07:58,213.382729,208.589901,207.9273496,207.1474898,206.462061,201.4425475,189.290879,184.6886346,186.5171135
1992-05-03 23:07:30,200.9503074,205.2580383,197.1620239,198.5797143,194.4745268,202.9858595,204.0321712,197.5961414,197.6587328
1992-05-19 23:07:21,196.5660713,196.4157075,195.141004,197.1615878,196.6504479,203.9387205,204.0508145,196.6166913,193.2164095
1992-06-04 23:07:13,203.7595466,201.8249862,204.3105961,204.3484385,207.2831339,212.8536988,209.8646299,189.4195101,192.0971091
1992-07-06 23:06:49,188.0915778,203.2802714,209.8685708,201.6985411,190.8891934,193.6236373,200.201392,187.4279449,182.9042811
1992-07-22 23:06:36,202.5205653,215.3592411,212.5098998,193.5895618,194.1498816,207.0746732,204.5182609,190.915379,
1992-08-23 23:06:08,219.3487831,210.4668521,201.2380149,208.5190163,197.9884999,199.7841038,189.622733,179.7990484,
1992-09-24 23:05:37,218.0678596,214.4544406,207.342528,203.2505796,196.268187,189.8302755,182.1974511,164.6996989,167.5521659
1992-10-10 23:05:14,209.275038,211.929291,203.4662076,183.6134069,189.1050623,190.4587162,183.3262266,167.6625638,175.908543
1992-11-27 23:04:47,203.5115331,198.4450892,199.9372372,196.9536881,196.2304107,195.2597527,187.9381074,185.2731399,197.3454433
1992-12-13 23:05:00,197.5452261,196.5107908,194.0557544,185.1809137,186.8486081,195.0835619,185.5450808,180.8865419,174.0390771
1993-01-14 23:05:21,217.2847046,217.997446,206.3999257,206.0602743,198.56494,203.4584656,191.3656221,188.6739008,192.4407712
1993-01-30 23:05:32,211.3613602,204.7375797,206.5777124,197.3231028,193.9936777,195.2811246,193.1038388,191.5009215,200.3092792
1993-03-19 23:05:52,203.9448763,200.7369384,201.4150546,198.6630444,193.0645178,192.2196122,194.6080928,190.0887509,187.2813759
1993-04-20 23:06:06,217.8882037,214.7430692,217.6294757,217.2193502,208.987886,204.1264673,200.0414172,196.1132372,199.5442903
1993-05-22 23:06:14,207.7519885,209.0333553,205.05907,199.071005,200.4620596,189.5552709,181.0225733,179.1000222,179.2962539
1993-06-07 23:06:16,213.4363618,209.7506276,203.1341507,195.8915465,197.4418721,190.1398998,187.0575223,179.8413084,192.2569344
1993-06-23 23:06:11,207.7171061,219.6233447,213.739457,193.4996775,187.627231,180.0913385,169.0711396,158.8897868,171.0759072
1993-07-25 23:06:05,219.2376542,226.5461799,224.9351324,214.5568708,200.0469678,198.0733432,194.9223558,174.8486864,185.9734625
1993-08-10 23:06:06,206.8360656,213.0647006,208.3111449,208.416251,198.4901564,197.0953654,189.1087423,176.0683816,186.4155057
1993-09-27 23:06:01,219.0533791,211.7032254,217.0575194,208.0440534,208.803811,199.9317007,195.8608008,185.1820947,188.3218019
1993-10-13 23:05:55,206.7756232,208.7422611,207.7206352,203.783901,194.8855363,192.8646991,192.5860312,185.5215869,175.5314479
1993-11-30 23:05:36,221.0977478,220.1178952,217.6066365,212.7893668,212.9958952,213.0477892,203.2094022,199.9364255,196.4578023
1994-04-07 23:03:55,205.3455251,196.2109413,201.3013902,201.4813153,200.0972164,202.2107398,196.5028702,185.1912388,191.1312096
1994-04-23 23:03:38,203.9075909,205.7659525,201.6867838,199.7323431,197.7953173,191.9050342,184.5187305,175.9012475,190.1710283
1994-05-09 23:03:20,199.0753728,195.2668094,198.5269458,202.8717151,197.7660956,193.2352338,186.2929497,187.3229682,190.6753257
1994-06-10 23:02:44,188.7047165,186.7193886,189.3415121,185.4415501,183.5057684,176.0277035,173.5174331,161.8847569,165.0870933
1994-07-12 23:01:55,206.4712101,211.2778664,209.6610975,206.4421126,202.426046,197.2032368,195.707456,182.4219985,190.774977
1994-07-28 23:01:28,212.4994619,219.6616188,219.4007368,206.4880427,188.9612234,202.9301034,201.8111786,182.1273674,
1994-08-13 23:01:04,220.8371124,225.435202,217.9664147,208.6359896,208.0680032,201.5797458,192.4657286,181.1140454,193.7450203
1994-09-14 23:00:17,236.0282233,236.5940643,226.6186476,219.9488734,212.3892799,203.3491717,190.2919088,181.9453605,195.8376664
1994-10-16 22:59:19,231.2327223,227.2264741,237.3721208,230.4548742,205.3683204,195.9571958,197.3630881,175.2766208,
1994-11-01 22:58:45,220.2913146,213.7147013,211.4089691,206.2476381,189.9528913,182.1858811,180.7042368,167.5012333,163.4451671
1994-12-03 22:57:43,214.6600757,203.7822011,213.1359655,203.1887167,200.8272276,196.4909335,200.5550544,187.0374469,170.9957397
1995-02-21 22:54:48,214.1430784,206.930314,200.6110211,207.04965,195.8795499,206.0478852,210.8395054,205.1489257,200.8074301
1995-05-12 22:51:26,209.9587887,209.4759306,207.5806058,205.6856784,190.2076717,200.9131225,198.7200492,195.2679875,192.7919943
1995-05-28 22:50:42,192.3442019,196.9884762,191.702452,196.5485078,180.9432931,185.6343905,185.3784046,183.0993813,176.7172609
1995-06-29 22:49:14,197.7265273,200.1693185,194.9510711,188.4505451,185.9340715,187.5225005,194.3439321,177.2192686,193.4106872
1995-07-15 22:48:30,211.2253154,210.2604842,203.6988275,194.0761239,187.1051255,188.6864677,192.1187578,179.5418728,189.030676
1995-08-16 22:47:04,223.1444444,215.1810625,218.5389633,207.0025659,206.9378812,211.6849216,193.613237,185.4202059,194.4685425
1995-11-04 22:43:13,200.5896113,200.4052023,191.9316193,185.8317759,196.8107113,188.2692768,185.6109126,179.4140655,183.1590662
1995-12-06 22:44:08,208.898994,204.0335263,198.2034776,188.0644352,191.5730779,197.1173233,186.552351,186.0443672,195.5132312
1996-02-08 22:48:43,211.8623267,201.6947367,207.2769088,198.8205371,197.4820485,201.8955186,199.1444482,200.3389164,195.6311908
1996-05-30 22:55:41,205.254254,195.8753893,200.9647303,195.7653323,197.122923,191.1484454,182.4125285,186.3038954,
1996-06-15 22:56:34,,,,,,,,,
1996-07-01 22:57:24,,,,,,,,,
1996-07-17 22:58:14,196.3378822,195.8736648,189.7956897,191.748459,178.0426227,173.0164818,167.8656782,168.477294,176.5618641
1996-08-02 22:59:05,217.0366558,219.8106324,210.3385153,203.1223954,193.8189694,192.7567574,189.595904,191.7090117,206.5121098
1996-09-03 23:00:49,209.794177,213.150748,203.6294996,181.7559282,178.7313442,174.5153604,162.8850831,166.5008428,188.7036008
1996-10-05 23:02:32,181.2780609,187.6649074,195.2846496,190.5266174,193.2750656,196.5917269,196.911284,192.1567534,192.1463252
1996-12-08 23:05:38,208.2399803,209.3776282,202.4848658,199.6739856,187.1953917,185.1900711,183.4855506,184.0572683,193.6364141
1996-12-24 23:06:24,207.2500455,200.2103661,191.4247001,188.9138919,187.4441491,,,,
1997-06-18 23:13:16,,,,,,,,,
1997-07-04 23:13:49,180.0717001,171.7048217,169.7907467,176.1734092,169.0703334,179.1809673,170.8305503,161.1964283,153.9296508
1997-07-20 23:14:23,187.8435575,179.6824312,179.1767132,183.5206212,174.2383411,195.3684682,187.8299636,174.9335492,179.2703101
1997-08-05 23:14:54,190.3402301,181.9652179,190.1597266,180.5944205,186.6764663,197.0885543,187.4483324,168.731689,178.5527561
1997-08-21 23:15:25,205.4551268,193.9261399,195.5757385,184.4873558,196.3969355,199.8545565,191.716788,174.0220956,179.2262293
1997-10-24 23:17:13,218.0948664,209.4549449,204.2507888,203.686735,197.3031332,199.6252284,190.6548125,184.5968204,183.3017192
1997-11-25 23:17:59,211.6774908,206.1351894,207.4966688,188.5781781,191.3808212,201.3714634,194.4541084,193.4432198,190.7433736
1998-01-12 23:19:09,214.7292187,209.6607629,199.8749361,201.7527589,199.1948257,205.3069987,209.0299281,210.8046788,206.6054533
1998-01-28 23:19:29,,193.2512051,191.6023829,188.1780839,189.5737911,196.4735001,201.2855077,192.244214,189.8012074
1998-02-13 23:19:49,207.0390884,209.7993058,207.5233484,202.1414701,200.2895154,197.6360446,203.3525405,200.7065296,202.5203229
1998-03-01 23:20:05,207.8355709,209.1738466,208.0691094,205.2107705,203.6669917,211.325885,201.6761511,207.940579,204.6929544
1998-04-02 23:20:33,198.0439692,204.1952335,190.0567307,187.6943832,186.4431386,194.3570953,187.0687834,188.0798976,181.6299015
1998-04-18 23:20:45,205.7032689,216.4273219,199.2651121,190.4170536,184.1544812,185.1085158,190.4526266,182.1426225,186.2891087
1998-05-20 23:21:13,198.2290967,207.1433536,178.2715256,189.0702108,184.2770811,163.7145783,171.1168466,167.449726,176.8354162
1998-07-07 23:21:53,210.5915984,213.1090244,204.5437136,200.047957,203.5891371,196.3891518,186.7043313,169.2187864,
1998-10-11 23:22:32,197.0100583,190.6990836,191.5050766,192.870601,202.1332086,194.7745155,188.8673787,185.1666055,188.5538982
1998-10-27 23:22:35,195.3982091,188.1089227,186.6906741,196.5115858,191.341761,192.5735669,191.5154441,182.6440769,188.107424
1999-02-16 23:22:58,197.0257945,192.9696576,194.3851155,196.5707127,203.4011533,207.9024136,206.3231592,199.5021462,193.6885209
1999-03-04 23:22:53,185.473336,186.2792623,184.12346,181.0004045,206.6121929,198.4735871,205.9505909,195.0288654,180.2099104
1999-06-24 23:21:34,203.434419,198.0199997,190.3943878,187.1033692,174.7376758,175.5412808,171.384529,167.0836541,181.9392211
1999-07-10 23:21:28,199.7269429,203.2526594,196.1392681,183.3788671,187.8351724,183.2480251,179.708851,170.7768308,184.3490052
1999-07-18 23:36:54,198.3141951,192.1924483,194.4845273,188.2955083,184.8517458,181.9164998,181.8491385,166.1814958,175.3513967
1999-07-26 23:21:26,190.8534258,185.5487653,189.6832994,191.1443615,180.2208572,181.6202349,178.0131711,165.9552856,173.7703447
1999-08-03 23:37:01,198.7494417,195.06571,201.742722,196.5505113,190.1980939,182.4724258,182.3011521,171.2001507,
1999-08-11 23:21:21,203.0815256,200.3315556,205.7858809,197.6515397,197.2535933,194.7883334,198.1869158,182.6968171,195.8827032
1999-08-19 23:36:58,197.4463953,196.97335,195.7287974,197.3591001,192.2584477,191.9580283,192.853369,184.5928018,182.750933
1999-08-27 23:21:03,195.495946,194.2711568,196.1854339,188.3245754,174.588343,185.4584965,180.8444457,172.564225,171.1995005
1999-09-20 23:37:01,178.549784,173.0342965,177.3029598,178.2471998,178.0669888,176.3371009,172.8740206,164.7089047,167.0689899
2000-03-30 23:36:14,194.7158184,190.0152098,193.8259337,187.2256744,184.2022136,191.3398891,185.6868648,192.3870951,194.5499631
2000-06-02 23:36:00,184.6093214,185.3799199,181.8287905,176.3219231,171.5533083,170.623539,170.0993282,157.3250891,163.2188096
2000-07-04 23:35:43,194.3851833,192.1095735,189.5804689,174.9851265,177.620719,185.0741065,172.114274,165.0057796,166.1034032
2000-07-20 23:35:28,192.1761019,197.0361094,194.1254611,193.8781046,192.4156309,194.6869213,190.3698785,174.9153992,
2000-11-09 23:34:26,200.4962256,206.0580328,209.9113429,203.9523005,181.048018,196.7413301,205.7494812,190.1938314,185.1141968
2000-11-25 23:34:28,195.5356163,206.2314936,201.8889396,198.9153408,198.3273748,194.6490417,198.3162234,190.0913436,198.5603512
2000-12-11 23:34:06,207.6107483,209.863903,207.912073,206.4247153,198.6592958,202.9218548,201.3837945,196.3183379,186.4194949
2001-03-17 23:34:21,186.99298,183.3571711,185.1574774,190.1633203,194.7054624,204.6575659,212.4978023,205.6098037,199.0414897
2001-05-20 23:33:57,188.5048982,190.9422825,185.6301214,184.8842309,181.7232354,184.864728,186.0199305,185.7656142,179.9572431
2001-06-05 23:33:21,206.5894021,208.429981,199.7755089,193.5891654,195.5109273,196.7244753,195.2501178,178.8040139,199.0106542
2001-06-21 23:33:10,198.8226939,197.7915221,196.382484,200.7704557,189.2710936,187.6958095,188.9244454,175.561695,184.6346928
2001-08-08 23:33:05,189.7503774,184.1565048,185.3789246,183.3988735,182.2207908,181.9334636,179.8247264,171.0972966,178.1128476
2001-08-24 23:32:53,190.1057643,181.718957,181.2969991,181.8774115,180.9422337,179.1547168,176.3708856,164.3486114,165.8957097
2001-09-09 23:32:17,197.6600544,196.5089344,185.8330229,194.0177497,184.0442397,187.1753703,186.5235728,172.3047611,177.4360092
2001-10-11 23:31:51,193.7743003,191.5175687,186.7859551,192.1672271,179.1473571,190.2125775,196.833799,191.6483858,189.0946393
2001-10-27 23:32:01,196.9304803,194.6368828,196.7780766,192.204306,181.2021626,189.5770744,186.3264396,190.2943976,194.7378566
2001-11-12 23:32:11,202.5619899,200.6494691,200.7840253,200.2579578,191.407088,196.8175045,202.9361111,198.7239184,197.7084275
2001-11-28 23:32:16,191.9171292,190.2146202,195.0066272,186.2494232,184.5732751,193.5067476,190.9692881,185.9322233,192.499361
2001-12-30 23:32:42,,,,,181.3759199,186.7448735,182.1501864,179.0508677,181.0909195
2002-02-16 23:32:35,191.155863,186.4694766,192.5268565,184.7770457,182.7353258,184.8791963,197.544277,187.1431523,189.3321784
2002-04-05 23:32:30,193.1020481,189.6868124,188.9484819,186.3730553,194.1610906,192.0316966,194.1988516,182.9141101,189.8550942
2002-05-07 23:32:56,201.7449836,194.3772078,209.0839172,199.7514052,204.6345113,195.8824467,199.374827,192.3327874,188.257222
2002-06-08 23:32:41,198.8572615,201.4585373,189.4737676,192.5786874,189.4324123,197.6468486,189.8613469,172.0289847,194.660435
2002-07-10 23:32:30,200.0198729,200.4261143,197.3589481,187.8140268,182.7083103,170.7725648,155.464978,136.3813232,
2002-08-11 23:32:17,207.8045406,207.6098547,209.3744625,205.8567364,197.9717359,188.6199884,182.4433974,158.6607862,173.4224442
2002-08-27 23:32:05,202.457239,197.383841,203.597913,198.3485839,179.6377846,183.844135,154.2274096,142.4901961,
2002-09-12 23:31:36,206.822385,202.9276921,210.615716,203.3285036,191.7666123,193.9846868,181.3953469,164.0922019,
2002-10-30 23:31:54,202.9733331,199.8535905,197.9894543,199.0825614,195.3643582,191.5486524,184.248352,177.0958534,190.9563741
2002-12-01 23:31:58,194.1073852,199.5886571,195.4001093,183.4578686,184.1513267,188.0676057,,,
2003-01-18 23:32:35,189.8585524,191.2734607,186.6225575,182.4265391,179.7576213,192.7204352,193.2148972,181.6187073,184.2433889
2003-04-08 23:32:52,190.1902064,191.256759,194.5114073,180.8672756,187.3570576,197.9895202,192.9566179,191.7705498,194.3753994
2003-05-10 23:32:51,178.3733169,180.7338007,190.8769628,182.8801959,183.4404004,181.9645576,181.9581115,165.2357652,168.6089287
2003-07-05 23:19:58,187.4603024,191.1971805,188.5206617,187.4447673,180.0749536,181.5189991,179.1127275,166.9771053,167.2600294
2003-07-29 23:32:10,192.9946402,204.7731703,191.6944729,188.5665447,179.878011,196.0900624,192.3798396,174.4075561,
2003-08-14 23:32:07,183.3167366,,,184.4841581,180.9561438,185.4218961,177.3695684,169.9876989,174.0436329
2003-08-30 23:32:27,205.4995203,205.2954243,202.9579475,200.6290323,203.1824284,,189.7450885,181.217592,187.2111125
2003-10-01 23:31:53,206.5450654,204.6176145,204.8901406,199.3978572,200.7090799,,171.1694819,175.2349929,176.8143018
2003-10-09 23:21:32,209.0905586,206.9662188,209.9291938,212.7810947,209.0448503,194.2242008,182.079683,184.7061559,191.6767695
2003-10-17 23:31:56,,,213.3483527,212.41099,201.2856323,192.6970999,180.3321719,179.5392803,
2003-11-10 23:21:53,202.3308566,202.4353203,200.4269997,210.2408906,200.2000282,199.7870427,184.2456897,,
2003-12-12 23:22:15,217.7833907,217.0048638,200.1348328,203.9876407,200.0358248,197.4912116,177.4357825,184.569538,206.7719395
2003-12-20 23:32:57,203.2024093,199.6574931,200.8433172,202.1552914,199.9614362,197.3930865,188.7708935,186.0378361,
2004-03-25 23:32:59,204.7581417,203.2605731,212.8325144,204.0089663,,,187.9192793,189.7105032,177.8143525
2004-04-18 23:23:30,195.4438087,203.8786183,195.7044239,190.2662401,195.5108163,177.4036906,185.9996765,181.2477751,177.5004138
2004-05-04 23:23:57,206.2430457,206.9628004,203.8624926,201.261547,193.9429778,186.6007909,193.3351942,189.5627176,187.7299977
2004-05-12 23:32:54,202.3116238,200.1054423,200.154839,191.4998308,179.6920536,180.7440278,,161.4765523,167.3714393
2004-05-20 23:24:25,224.1766645,217.2562935,209.9428842,200.2684791,193.7081871,194.2172255,190.3917296,177.8158393,200.2534203
2004-05-28 23:33:16,213.2656167,210.3032604,196.0313672,,,176.1950879,170.6994986,161.3579229,161.6157695
2004-06-05 23:24:54,221.2722856,214.0251846,202.3660638,196.5781344,192.298653,181.2755648,175.0928097,173.1708325,174.26112
2004-06-13 23:33:08,,,211.0162352,201.7391212,201.649715,187.3121643,180.6352448,170.6148612,
2004-06-21 23:25:21,220.4827858,213.3553163,198.2655927,190.7504328,187.5801706,170.8813089,164.0106692,153.3447054,159.0390683
2004-06-29 23:32:44,225.5611416,222.4305368,205.704119,198.3730415,196.2269507,182.7176464,175.3566274,166.7950862,
2004-07-07 23:25:50,228.4056464,220.6542763,210.3115955,200.5296309,199.1667986,180.3701169,174.3590723,165.6615531,
2004-07-15 23:33:05,221.0008991,221.4907198,,,190.014102,184.8529405,171.6742596,169.666508,
2004-07-31 23:32:33,,,,,,,,,
2004-08-08 23:26:32,223.8742001,221.7795179,208.0982562,204.5012346,191.5729748,188.1241297,182.18522,169.8804009,
2004-09-09 23:27:25,218.5345544,214.2736246,208.1044192,204.8637901,201.6757486,186.9660691,185.1337908,173.4072338,188.6492077
2004-09-17 23:32:44,206.8260665,207.9680779,197.4537285,189.2174464,194.7756572,183.1326517,174.9297867,,
2004-09-25 23:27:48,224.7232076,217.2605915,213.0633377,200.5401089,198.2245212,195.5298468,183.7589867,180.6499771,192.468334
2004-10-03 23:32:40,,206.2486016,198.784155,188.3783208,179.3283288,184.5138141,170.7117313,168.9745078,173.539604
2004-10-11 23:28:08,224.8396451,217.7470682,214.0296101,201.7924491,198.5307457,193.6946671,190.2627381,182.6903915,197.4882662
2004-10-27 23:28:28,197.7700709,194.5604796,200.489057,185.7425872,186.8004014,181.5101718,176.0868066,172.0418465,175.0484453
2004-11-12 23:28:44,213.0880232,209.6813674,206.2691205,190.0542118,184.8182931,183.0992193,175.5430221,179.6433028,191.6817953
2004-11-28 23:29:04,200.3777056,196.5222766,198.6396496,204.9882325,198.3260637,200.3735705,200.6871999,186.6374861,183.8365465
2004-12-14 23:29:24,194.3150504,197.9564353,199.1587534,195.4239059,194.0858723,193.4066258,182.6132749,173.229687,182.2809122
2005-01-15 23:29:50,,200.1162681,198.8313412,197.0263457,188.3886052,192.4900012,199.7250552,181.4321124,184.816889
2005-01-31 23:30:02,198.7867532,195.6844081,187.742516,196.2265145,197.552249,201.9946723,198.5992412,193.8857306,188.7228504
2005-02-24 23:33:46,,199.2307899,192.6894516,197.7145834,195.3658694,207.6322733,206.7864624,203.9875992,193.9736478
2005-03-12 23:33:49,208.544007,204.2708715,202.2194207,202.1786232,208.7391233,212.6705805,,,207.6988951
2005-03-20 23:30:43,199.4537703,201.4474163,195.3669117,187.1725404,189.8553567,197.2593764,187.9394688,190.0263644,201.7656547
2005-04-21 23:30:52,200.5373696,201.018405,196.3206817,189.7095214,193.5089853,188.1689538,195.966033,190.476773,189.7291344
2005-05-07 23:30:58,192.5029951,195.5632912,186.5154941,191.8762355,191.6531231,200.0143791,206.8796844,194.4262483,194.5892887
2005-05-31 23:33:40,186.1107733,186.6774409,190.7889456,185.1710907,178.9756476,177.3862425,166.6811341,155.7508263,
2005-06-08 23:31:14,201.6961069,199.0262054,201.9030587,197.5602276,196.723754,191.9793174,180.8885987,169.4255035,
2005-07-02 23:33:31,195.8183782,186.5444928,187.8451529,191.8731757,189.7845438,,,166.291777,173.1625395
2005-07-18 23:33:08,186.92073,190.1657632,184.623684,,,170.8646958,170.1023352,151.2068134,167.3022019
2005-07-26 23:31:35,208.5704647,211.8737714,200.4145798,197.5814736,188.6959222,189.6232253,180.1701118,168.5955703,185.6678904
2005-08-11 23:31:43,210.6236235,221.2210557,208.7874528,201.086051,197.8539918,189.2020381,180.8356485,165.041171,177.9853223
2005-09-12 23:31:51,200.9247617,202.9017729,189.4111953,186.4098274,196.2606418,204.8989779,180.8449054,184.3715844,185.3543374
2005-09-20 23:32:47,206.5005299,201.2571575,196.2341483,182.0908219,199.3355073,,,177.7858822,177.5238288
2005-09-28 23:31:49,201.5280956,203.5800069,198.6394722,179.9854817,193.8623802,197.0104306,182.1530501,183.679905,176.621789
2005-10-22 23:33:20,213.7722564,,,199.6565107,201.2729522,199.0729742,189.4720427,189.3767286,190.0030786
2005-12-09 23:33:43,196.7034139,195.1612084,195.6355975,187.5334879,196.6533301,201.6093221,200.334023,199.3528009,198.7213955
2005-12-25 23:33:24,197.1020622,194.892734,196.6207711,196.1789754,204.1220899,207.2573969,204.0287248,199.1794483,200.8736407
2006-01-10 23:33:57,191.4568213,185.5130937,192.0351969,191.0166426,,,204.6737826,196.6146236,197.5465666
2006-01-26 23:33:41,187.4945789,190.6493194,198.0131398,188.2451473,198.4329319,,,216.9911237,201.7654258
2006-04-08 23:35:17,173.0649457,182.1587946,177.2770827,173.7447334,171.7434551,173.6543539,166.9069793,158.8681735,163.0787781
2006-04-16 23:34:07,185.9190946,,,181.8880058,181.9873427,186.5812469,185.4120995,177.1865962,182.6097433
2006-05-02 23:34:10,191.9665273,194.9542869,194.710792,193.3539564,,,184.168748,170.7784979,193.1048156
2006-05-18 23:34:11,198.7606127,202.1092024,202.1080054,199.6146286,202.1129263,203.3100083,,173.4503615,191.2722633
2006-06-03 23:33:45,192.8340809,195.7369159,182.8739359,189.0565974,181.4536622,181.969742,163.3929237,,
2006-06-11 23:36:15,182.1040842,186.9890305,185.6106726,185.9185659,182.0629071,168.236583,159.8891583,160.4701338,165.3204756
2006-06-19 23:33:41,,,,,,,,,
2006-06-27 23:36:29,210.9853559,209.0048001,211.1581656,206.1552514,193.3455046,181.1186333,176.9776764,175.5625518,197.1756622
2006-07-05 23:33:35,198.4159121,201.8730729,208.8638997,205.6012142,191.8376137,174.0594708,173.3612869,170.4545237,190.0428147
2006-07-29 23:36:56,200.0945391,200.7204181,205.7481479,211.2775552,209.1128628,179.9865456,177.0183796,174.8090928,180.582024
2006-08-22 23:33:46,202.0307279,202.143352,201.0378802,208.5814354,192.5876724,195.9912058,193.6511197,178.3658256,180.4221874
2006-09-15 23:37:32,202.2176206,207.8643619,219.8025891,215.0533027,202.8746268,201.881435,187.2845101,184.6599616,
2006-09-23 23:33:35,194.3251309,190.288718,196.2623029,196.2254379,194.3049345,191.0746408,184.6329679,,
2006-10-01 23:37:43,202.4552392,188.918171,201.7208648,197.526666,196.6501123,200.9302555,196.3099488,188.8418038,195.6493928
2006-11-10 23:33:59,209.6640258,201.821775,211.38143,205.666097,192.5095966,198.436554,192.9564204,181.8155595,
