Datetime,Transect1,Transect2,Transect3,Transect4,Transect5,Transect6,Transect7,Transect8,Transect9
1979-03-01,0.9326456456001588,0.932647981842937,0.9326509421510404,0.932654077298254,0.9326435379703802,0.9326355941151132,0.9326324471110584,0.9326306025304252,0.9326249440210944
1979-03-02,0.8633081158415977,0.8631625776989643,0.8628748025941655,0.862265253450904,0.8603834883587781,0.8591821509272459,0.8587215407802566,0.8584723595634719,0.8577663813456718
1979-03-03,0.9040811249434046,0.9040309962298704,0.9039485929398426,0.9038043014995312,0.903575189941062,0.903392499182562,0.9033127625821468,0.9032719312877104,0.9031628826099256
1979-03-04,1.971727442966956,1.9715921417859528,1.9713580926954852,1.9709166423139135,1.969916679321717,1.9690848587604228,1.9687232593461337,1.9685340527557489,1.9680153507525064
1979-03-05,1.5300510419239983,1.528920368865556,1.52706878603798,1.5238038608042286,1.5177628594892087,1.512989050440074,1.510939581208352,1.5098787530237223,1.5070046677820776
1979-03-06,1.4520855393168142,1.4486317548755991,1.4430762054888169,1.433475466591261,1.4165998746686828,1.4038021779805685,1.3983639793133849,1.3955432113217214,1.3878734223654574
1979-03-07,1.2639052526036525,1.261085031452332,1.2566000122873202,1.248758689067279,1.231264454290942,1.2170557515220672,1.210986352746066,1.2077993929504989,1.1989985192765331
1979-03-08,1.039529492771248,1.0376074013657215,1.0346406326859825,1.029673700298477,1.0210410829920162,1.01478302334965,1.0121424146992557,1.0107481924073294,1.0068617464347895
1979-03-09,0.855801134485158,0.8553468089675306,0.8547111999168099,0.8537076742973545,0.8518282943312583,0.8507784788500729,0.8503461016760914,0.8500901897971078,0.8492813376295205
1979-03-10,0.7605682357705236,0.7601938140656793,0.7596937788365875,0.7589593271767482,0.7581084097119644,0.757566771421868,0.7573057224510049,0.7571534667194689,0.7566787696337842
1979-03-11,1.160829444722946,1.1610652934389083,1.1615683926278446,1.1625163106987728,1.163335409913315,1.1637628978131946,1.1638780761674334,1.163896880610496,1.1638027111493776
1979-03-12,1.4276121551460428,1.4279457953375077,1.428611902145021,1.4299087514014122,1.4320067732306745,1.4337136427026198,1.434422258646423,1.434763276670194,1.4355968707978366
1979-03-13,1.370520407622223,1.3704821294330685,1.3705171421231637,1.3707331596545982,1.371620154835116,1.3725228276677564,1.3729184276579107,1.3731177350774113,1.373636065582598
1979-03-14,1.3368000797086554,1.3371804983261502,1.3378399159331902,1.3390296495649965,1.3407350571041656,1.3421820487211016,1.342821837790375,1.3431412742665816,1.3439656391972463
1979-03-15,1.664538772827773,1.6652648179368597,1.666441940259348,1.6683780560844383,1.6694648382237538,1.670189681242504,1.6705285399076832,1.6706710043185553,1.6709471546696395
1979-03-16,2.008294685324189,2.0089330274876205,2.0099830300250505,2.011783603358924,2.0137822086124166,2.0154181267619222,2.0161594961416127,2.016526059887171,2.0174615239650286
1979-03-17,1.838752630126332,1.8398663224776493,1.8417042817039613,1.8448361203813908,1.8477527699823968,1.8498328385873235,1.8507612298219291,1.851208154718164,1.852305240070488
1979-03-18,1.8303188300378943,1.8292515675292105,1.827509333775185,1.8242531642236892,1.814347424744496,1.8064115337876157,1.803081500297728,1.8013047800088084,1.7963020611323028
1979-03-19,1.6402871264881391,1.6415827828127,1.643690465102604,1.6471938041868102,1.649674172289567,1.651389421910349,1.6521707983954037,1.652524393342775,1.6533104959488256
1979-03-20,1.5202907143454245,1.5206360518727968,1.52121323564585,1.5222294743690488,1.5236802808445542,1.5248567835769529,1.5253752422004818,1.525637172633399,1.5263244088106993
1979-03-21,1.602997009285618,1.6030038149052583,1.6030150429753964,1.6030346704797929,1.6030636133974043,1.6030875714596389,1.6030981862705775,1.6031035758756649,1.6031178184481405
1979-03-22,1.203809641550792,1.2045025772009876,1.2056376931619237,1.2075650621746543,1.2095290346692684,1.211167081237016,1.211909518889862,1.2122700416534526,1.2131676117321313
1979-03-23,0.8235162199103397,0.8230727145449621,0.8223409691421147,0.8209689031150741,0.8170525253041969,0.8142773065489683,0.8131415159435377,0.8125229355515308,0.81074080652036
1979-03-24,1.7178899515135797,1.7162720454566662,1.713583454397417,1.7084746133476565,1.6926919626546553,1.6797742866395868,1.6742692117985476,1.6713273807527702,1.663037343139688
1979-03-25,1.733522344898489,1.7328364907853129,1.73159680617398,1.7290478208781892,1.720694197050929,1.7136674851366458,1.7106337335274353,1.7090139008985077,1.704461616062513
1979-03-26,1.306111062567246,1.3070025235923048,1.3083079017075854,1.3101266924892006,1.308310683702527,1.305879519771869,1.304797849307966,1.3041871450578395,1.302366311447749
1979-03-27,0.9569595257061868,0.9569790946686546,0.9569857135034686,0.956928584587608,0.9562358514239796,0.955647673708079,0.9553952648161927,0.955256563215416,0.9548555039824772
1979-03-28,1.9484844411080908,1.947854733791951,1.9467088313732264,1.944266265921804,1.9351026818111672,1.927651516263544,1.9244693216546715,1.92274841407908,1.917839171665631
1979-03-29,2.056498263721309,2.057219058760284,2.0583278146704163,2.060020089755512,2.059869793242898,2.059377360161356,2.0591757632388656,2.0590347220852907,2.058532607802521
1979-03-30,1.7431066999959532,1.7451399906295633,1.748452013861849,1.7539547419554524,1.7562700207496216,1.7559708994031278,1.7558270331187114,1.75571608970696,1.7552848556731349
1979-03-31,1.5275578828731735,1.5286344226561197,1.530453865323739,1.5334556474482146,1.5324131994163113,1.5288501376022163,1.5272002285555546,1.5263305485742968,1.523923742444667
1979-04-01,0.9105046569170075,0.9098760147157188,0.908874974773617,0.907142985240851,0.903827195345952,0.9011346656758846,0.899977817029307,0.8993782291101581,0.8977537710887061
1979-04-02,0.845179934520542,0.8451688176848606,0.8451496306078996,0.8451140537112354,0.845043661204898,0.8449892384244615,0.8449659979286546,0.8449539027838372,0.8449210264602957
1979-04-03,1.148953197641666,1.148952334116744,1.1489509250380263,1.148948490596631,1.148944869826234,1.1489420437908986,1.1489408209639338,1.148940200417261,1.1489385620743628
1979-04-04,0.8359531170636839,0.8359523023391124,0.8359509850155261,0.8359487344252853,0.8359455619712249,0.8359430639340306,0.835941976414439,0.8359414271157117,0.8359399847416799
1979-04-05,0.6968577650486892,0.695639651062231,0.693716468292141,0.6905211822874997,0.6864831357388899,0.6835938106978416,0.682362730118324,0.6817442731588214,0.6801300073229409
1979-04-06,0.7299597861575573,0.7282870766313156,0.7255936495648079,0.7209112763643301,0.712943375320151,0.7071453360916963,0.7046655658816844,0.7033636804160475,0.6997762056474104
1979-04-07,0.7679633656924081,0.7660156802610008,0.762843195589979,0.7572275746379042,0.746737413681744,0.7389289727113739,0.7355831641161835,0.7338183676754374,0.7289318996416366
1979-04-08,0.758152068182912,0.7560257836138142,0.7525554856605179,0.7464266910749731,0.7353375077438272,0.7273622636325117,0.7239747240636673,0.7221859975138923,0.7172239292932775
1979-04-09,0.9949033543499805,0.9926210415793764,0.9889101223665576,0.9823180326248812,0.9690264657281644,0.9595293080341674,0.9555463491316152,0.953422945382802,0.947447230363934
1979-04-10,1.7620383341300707,1.7605021050097704,1.7579354809599628,1.7531199560766055,1.7396775170245735,1.7286561872705677,1.7239503815824169,1.7214555786222243,1.7144934395956268
1979-04-11,1.7649425404494623,1.7635600459932217,1.7612724137351217,1.7571194047514394,1.7475224731901566,1.7396810594182504,1.7363247176761665,1.734568912372015,1.729747899523704
1979-04-12,1.461710318090973,1.461400524669227,1.460874245251467,1.4598965654659557,1.4576220982668044,1.4557406805720907,1.4549305569650983,1.4545071985473952,1.4533474070196102
1979-04-13,1.3597344247855057,1.3597743892388134,1.3597907112465042,1.3596905516000544,1.3583247087857997,1.3569806835349223,1.356390599332041,1.356075642329145,1.3551930936042962
1979-04-14,1.0752010536887244,1.0752967158062536,1.0754392729567694,1.0756536506603087,1.0757087462950103,1.0757199433695082,1.075726433298969,1.0757262039238926,1.0757143761929089
1979-04-15,0.8408117825999092,0.8409727110497195,0.8412137536665864,0.8415766769572312,0.8415382201968497,0.8415457361646362,0.8415712996423882,0.8415768545921114,0.8415674080265123
1979-04-16,0.957905247295772,0.9578563275894748,0.957719685056584,0.9573631265511222,0.955784753718053,0.9547623062556808,0.9543785619101396,0.9541700354014668,0.9535760062866996
1979-04-17,1.4012414520452263,1.4012404822678717,1.401238860723654,1.4012359803038807,1.4012311674350832,1.4012273703748976,1.4012257357957525,1.4012249004578836,1.40122267720113
1979-04-18,1.3128230028188892,1.3119089583882009,1.310445758435943,1.3079798044385995,1.304730542906107,1.3021959974271164,1.3010929989249052,1.300539880183335,1.299100259286737
1979-04-19,1.6664013602171934,1.6595259040837442,1.6493148591210072,1.633541153316901,1.6179228087603692,1.606160378069753,1.601050673434392,1.5985457381694674,1.5921702306001806
1979-04-20,1.612963472063276,1.6110430038728116,1.6086140217588831,1.6054380749341342,1.6028148501440511,1.5989366613178084,1.596943450958177,1.5959190516222892,1.593142512099808
1979-04-21,1.0847284008906826,1.0836094552589868,1.0821306496913092,1.080038073891866,1.0774621006435825,1.0749395954009608,1.0737318646053151,1.0730902793525696,1.0712887212549649
1979-04-22,0.7749732182854217,0.774244893852496,0.7731846712069314,0.7715418718235274,0.7692880807617217,0.7679385769013738,0.7674011273955261,0.7671166044465484,0.7663201512070545
1979-04-23,0.5353317206226661,0.5343558181898213,0.5328428310326995,0.5303301609255279,0.5265426437150492,0.5241322346767749,0.5231452331909948,0.5226260177231622,0.521189705911951
1979-04-24,0.5232090419187032,0.5221770993361269,0.5205171975563578,0.5176555485446946,0.5127872625195696,0.5091730468253188,0.5076444527623817,0.5068538909300658,0.504714168336615
1979-04-25,0.7757683428639663,0.775765931670365,0.7757615914603383,0.7757531175842958,0.7757326923330147,0.7757169543453132,0.7757102934101251,0.7757067804935742,0.7756970787665061
1979-04-26,0.5881478081673404,0.5878696351629819,0.587410841828944,0.5866006447358356,0.5852183089608664,0.5841102631271249,0.5836280933423919,0.5833798122343521,0.5827120211097816
1979-04-27,1.2065205550206417,1.2053955558691063,1.203480899321967,1.1998777677066663,1.1911882243011511,1.1843136426004872,1.1813582320992289,1.1797883306308867,1.175402106633414
1979-04-28,0.878814834824056,0.8785596903482049,0.8781364535793443,0.8773822810144648,0.8760258728671331,0.8749625547021493,0.8745036681576699,0.8742658989972274,0.8736215386492344
1979-04-29,1.3668717180192829,1.3643995077577562,1.3605561064316798,1.3542567925031923,1.3463085500281056,1.341112276869166,1.3389575083135192,1.3378636747986372,1.3349650605920291
1979-04-30,1.4980792473525075,1.4970245290692206,1.4955196396693493,1.493160511283278,1.4892121872358992,1.487221938003822,1.4864611918519868,1.486023057860033,1.4846833743049646
1979-05-01,2.027511140219178,2.025184263090828,2.021867625789624,2.0168602668243136,2.011806614105389,2.0092536129514595,2.008194529459209,2.007616279502506,2.005928106387724
1979-05-02,1.430165807202847,1.4288850510484543,1.4270447216451754,1.4242501534221943,1.4211015527422397,1.41934545077553,1.41863761646235,1.4182638737969395,1.417215957247672
1979-05-03,1.094027860738972,1.0920548148327334,1.089011538675091,1.084087621539111,1.0783438415693567,1.074533064164257,1.0729456215198634,1.0721527014543055,1.070094727642933
1979-05-04,1.4874609072482403,1.483974395309409,1.4783636112683889,1.4686658317194,1.4518507124254607,1.439524389882351,1.434321093736517,1.4316109499210878,1.4242052051817062
1979-05-05,2.0616960712086936,2.0597638578758963,2.0566067747211507,2.050923715201128,2.0383023751013103,2.028789115656237,2.024768218347604,2.022629691733425,2.0166352218864643
1979-05-06,1.760181423637554,1.7581743272858,1.754956719805709,1.749349784301642,1.7386467740925204,1.7309153033323783,1.7276688692422946,1.7259520695034012,1.7211705901311165
1979-05-07,2.0191034802562307,2.0168106181739365,2.013117926327034,2.006712630144003,1.9949599562138087,1.9858614701928292,1.9819964659977467,1.97999301814985,1.9745517267549817
1979-05-08,1.9444083491852395,1.9430051471579648,1.940671195904394,1.9362780115265072,1.923416008954233,1.9118703859872892,1.906862318096612,1.904237210229866,1.8970191059377524
1979-05-09,2.4316832921207965,2.4337337571076976,2.436899456843597,2.441830972835937,2.4427336084299665,2.4418078928960814,2.4413805562646,2.4410936114270845,2.44010306484915
1979-05-10,1.6580509382712991,1.659935876901912,1.6628733399977738,1.6674962085860492,1.668397930238357,1.6672410744902508,1.6666961681590773,1.6663645833420375,1.6653058517055526
1979-05-11,1.6105994340675738,1.6099915914239429,1.6090475627710703,1.6072614759605346,1.5988604107747044,1.59118054513991,1.5879184939028903,1.5861988103449247,1.581425938340004
1979-05-12,1.3196827325300453,1.3193202650015927,1.3186901971015943,1.3172621467256649,1.3089803153520183,1.3013700907371923,1.2980969033416443,1.2963488409378714,1.291425207893914
1979-05-13,1.500391623870345,1.4991979157644342,1.4972011739052271,1.493404231697608,1.4818576713751577,1.47209731456272,1.4679118491203065,1.4656932908426894,1.4595027141169374
1979-05-14,1.6002396435985309,1.5987051163062262,1.5961575161878436,1.5914981841897942,1.580413160764877,1.5713393567460463,1.5674496571002094,1.565408786895651,1.5597864242119457
1979-05-15,2.321436388237539,2.321436237488031,2.3214358738356293,2.3214349334655777,2.3214302561143607,2.321426310614934,2.321424650874957,2.321423766535302,2.321421292372168
1979-05-16,1.7354558814948284,1.735813777210732,1.736191246923936,1.73627444152343,1.7302292494013765,1.723661484394162,1.720754244001769,1.7192142858720556,1.7149327039808997
1979-05-17,1.4305594929443066,1.4308547352678576,1.4312066562357788,1.4315164523253856,1.42962810092298,1.4273767786802725,1.4263601628964315,1.4258209701359066,1.4243271263298207
1979-05-18,0.916647824266776,0.9163346877525814,0.9157807577700428,0.914714820994481,0.9122329255218472,0.910085932836494,0.9091446672636696,0.9086540396779564,0.9073171338381056
1979-05-19,0.7531630513109855,0.7524365343219372,0.751202650577209,0.7489083479479417,0.743675760132265,0.7394428260581078,0.7376204833986729,0.7366626079106486,0.7340199788833717
1979-05-20,1.028985949922423,1.028255989203584,1.027026663466763,1.0247634239872936,1.019859123413789,1.016166531414583,1.014596629844905,1.013763961288208,1.011441905826732
1979-05-21,2.032753463703244,2.034048915447317,2.0360771654000094,2.03928797114451,2.040564910163425,2.041176720691162,2.041462585512943,2.041552411008705,2.041603293760629
1979-05-22,2.203652039011888,2.205669492328666,2.208825492599112,2.2139096236270217,2.217717003148049,2.219640536170087,2.220432407263213,2.2207919381581025,2.221604437312548
1979-05-23,1.6652741869540315,1.6663476714229843,1.6680606915290426,1.670875263011519,1.673127935831599,1.6744109921628785,1.674959497817,1.675216109155159,1.6758260236547962
1979-05-24,1.808938425480076,1.808889800176476,1.808818121587892,1.8087098444273264,1.8086401753937351,1.8085968855508705,1.8085780282306447,1.8085697068902125,1.8085516862749504
1979-05-25,1.365015447907651,1.3655129798042247,1.3664612039545916,1.36817289222274,1.3695781425931752,1.3700889817586046,1.3702068894688102,1.370223914425714,1.3701207189971707
1979-05-26,1.0778088548208753,1.0776655706166904,1.0775856342060728,1.077692899899782,1.078748333483738,1.0795095567111446,1.079803095231268,1.0799566111710843,1.080374513414985
1979-05-27,0.9573858365896522,0.9571852497679084,0.9569212654000622,0.9565232409561925,0.9551113166684476,0.9540360500363916,0.9536105679656502,0.9533842378368732,0.9527532083313152
1979-05-28,1.0822032511205826,1.0813838958023632,1.0800451385532042,1.077628261915407,1.071774118894789,1.0670106303318778,1.0649824009669366,1.0639186732280337,1.060989652301813
1979-05-29,0.6489005064933471,0.6483747331147559,0.6475292647544477,0.6459953296326139,0.6415559752059719,0.6377885876000369,0.6361850473490948,0.6353421474660043,0.6330135463212933
1979-05-30,1.094266405776822,1.0928897280530163,1.0906273858938933,1.086376554837911,1.0735155829940768,1.0633507743685462,1.0590550949458657,1.0567450028690095,1.050178607981309
1979-05-31,2.499422798168266,2.49870270510002,2.4974837032927506,2.4952318260333937,2.4900931584379578,2.4858458701944777,2.484018212150046,2.483064985510673,2.4804602660309034
1979-06-01,2.722895191262394,2.723072346687098,2.7232528818320416,2.723250294664705,2.719777449251438,2.716498198434794,2.715088501632541,2.714326884968513,2.712161061579039
1979-06-02,2.568196027507975,2.568205938653986,2.5682219747672885,2.5682492672269057,2.568284298651132,2.568311486840601,2.5683233999482846,2.568329377453828,2.5683449373262133
1979-06-03,1.8893463481825556,1.8893463594318811,1.889346377835744,1.8893464096779164,1.8893464549306,1.8893464915643696,1.889346507710821,1.889346515885115,1.8893465374072689
1979-06-04,1.271951426574828,1.2725237280043329,1.2734600646852476,1.275064047382752,1.2770828281437674,1.2786458765063202,1.2793279770096484,1.279667708096339,1.2805428392172071
1979-06-05,0.9732989623211288,0.9736538402049258,0.9742438748695368,0.975267746407158,0.976597409204922,0.9777092158577432,0.9782005930425016,0.9784441581849902,0.9790674449093382
1979-06-06,0.7164339857735759,0.7167723040638879,0.7173603307990312,0.7184327894322223,0.7197627027770377,0.7211214371954644,0.7217807798141401,0.7221149409616622,0.7229965962254936
1979-06-07,0.8308967627647864,0.8322915968130729,0.8349400432449773,0.8402489304503563,0.8473672332895176,0.8521894367059868,0.8545820307741282,0.8559160626718236,0.8598524555689288
1979-06-08,0.5671282182253394,0.5670088047850099,0.5668171323178335,0.5664886678115657,0.5658927343726214,0.5654618689195572,0.5652864342881114,0.5651967079376374,0.5649573494469234
1979-06-09,0.5579143354448826,0.5572861558712777,0.5562728076759339,0.554511109013356,0.551287183113869,0.5487964974812665,0.5477366931275007,0.5471880922872793,0.5457018082535892
1979-06-10,0.5839967969268767,0.5837124402283478,0.5832528656733779,0.5824595817200925,0.5811557404910492,0.5801756513813201,0.5797588353403235,0.5795445509446825,0.5789690910009062
1979-06-11,0.5111928102961321,0.5107180701695582,0.5100076217301993,0.5088105342091508,0.5057510942636803,0.5033959214957036,0.50241220892578,0.5018862175079689,0.5004015474737626
